总价,单价,地区,名称,房屋户型,所在楼层,建筑面积,户型结构,套内面积,建筑类型,房屋朝向,建筑结构,装修情况,梯户比例,配备电梯,楼层高度,挂牌时间,交易权属,上次交易,房屋用途,房屋年限,产权所属,抵押信息,房本备件,房管局核验码
175.0,15963,硚口 古田 一至二环,江山樾,3室2厅1厨2卫,高楼层 (共31层),109.63㎡,平层,暂无数据,板塔结合,东南,钢混结构,毛坯,两梯四户,有,暂无数据,2023-02-25,商品房,2019-09-03,普通住宅,满两年,非共有,"
                                有抵押
                              ",已上传房本照片,20200623qMvQ3
385.0,24479,硚口 宗关 一至二环,融侨锦江,4室2厅1厨2卫,高楼层 (共45层),157.28㎡,平层,暂无数据,板楼,南 北 西,钢混结构,精装,三梯三户,有,暂无数据,2023-09-26,商品房,2021-03-14,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20220606dWx5h
207.0,20680,硚口 CBD西北湖 一至二环,兴华尚都国际,3室1厅1厨1卫,低楼层 (共33层),100.1㎡,平层,暂无数据,板塔结合,南 北,钢混结构,其他,两梯四户,有,暂无数据,2023-11-02,商品房,2019-09-06,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,20210221tU9jL
215.0,17228,硚口 宗关 三至四环,左岸美邻,3室2厅1厨2卫,高楼层 (共28层),124.8㎡,平层,暂无数据,板楼,南,钢混结构,简装,两梯四户,有,暂无数据,2023-06-24,商品房,2021-01-11,普通住宅,满两年,非共有,"
                                有抵押 68万元 建设银行 客户偿还
                              ",已上传房本照片,20230131IHjrd
205.0,13865,硚口 长丰常码头 二至三环,华润翡翠中心润玺,4室2厅1厨2卫,低楼层 (共24层),147.86㎡,平层,暂无数据,板楼,南,钢混结构,其他,暂无数据,暂无数据,暂无数据,2023-11-01,商品房,2021-11-05,普通住宅,满两年,非共有,"
                                有抵押 97万元 金融公司垫资
                              ",已上传房本照片,20231101KcPrt
230.0,18630,硚口 宗关 一至二环,融侨锦江,3室2厅1厨2卫,高楼层 (共41层),123.46㎡,平层,暂无数据,板楼,南,钢混结构,精装,三梯四户,有,暂无数据,2022-10-15,商品房,2021-09-06,普通住宅,满两年,非共有,"
                                有抵押 80万元 业主自还
                              ",已上传房本照片,20221016dT7Ip
205.0,20140,硚口 宗关 一至二环,时代新世界,3室2厅1厨1卫,中楼层 (共46层),101.79㎡,平层,暂无数据,塔楼,南,钢混结构,其他,三梯四户,有,暂无数据,2023-11-05,商品房,2020-11-06,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20231106J06rb
188.0,15474,硚口 古田 二至三环,汉江湾壹号,3室2厅1厨2卫,高楼层 (共23层),121.5㎡,平层,暂无数据,塔楼,南 北,钢混结构,其他,两梯三户,有,暂无数据,2023-11-10,商品房,2019-06-28,普通住宅,满两年,非共有,"
                                有抵押
                              ",已上传房本照片,202311106XIPF
700.0,33482,硚口 宗关 二至三环,天宇盛世滨江,4室2厅1厨2卫,高楼层 (共43层),209.07㎡,平层,暂无数据,板塔结合,南,钢混结构,其他,三梯四户,有,暂无数据,2023-11-06,商品房,2021-09-01,普通住宅,满两年,非共有,"
                                有抵押 300万元 工商 客户偿还
                              ",已上传房本照片,20230111gaHN8
215.0,10965,硚口 集贤 一至二环,华昌大厦,4室2厅1厨3卫,中楼层 (共8层),196.09㎡,平层,暂无数据,板楼,南 北,钢混结构,简装,暂无数据,暂无数据,暂无数据,2021-07-25,商品房,2020-06-12,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20200618Vpq9s
179.0,8298,硚口 长丰常码头 二至三环,天顺园六村,3室2厅1厨3卫,高楼层 (共6层),215.74㎡,复式,暂无数据,板楼,南 北,钢混结构,简装,暂无数据,无,暂无数据,2021-04-01,商品房,2007-06-20,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20210519wRLE3
550.0,30166,硚口 宗关 一至二环,时代新世界,4室2厅1厨4卫,中楼层 (共46层),182.33㎡,平层,暂无数据,板楼,南,钢混结构,精装,三梯三户,有,暂无数据,2019-06-12,商品房,2019-06-04,普通住宅,满两年,共有,"
                                有抵押 300万元 客户偿还
                              ",已上传房本照片,202005037BfSL
305.0,21325,硚口 汉正街 一至二环,中心嘉园,3室2厅1厨2卫,高楼层 (共30层),143.03㎡,平层,暂无数据,板楼,南,钢混结构,精装,三梯五户,有,暂无数据,2021-03-31,商品房,2021-02-26,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20210321oiPjb
215.0,11104,硚口 集贤 一至二环,荣华社区,3室2厅1厨2卫,中楼层 (共5层),193.64㎡,平层,暂无数据,板楼,南,钢混结构,简装,暂无数据,无,暂无数据,2021-05-25,商品房,2003-03-17,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20210609V8Buo
181.0,13474,硚口 古田 二至三环,汉口春天,3室2厅1厨1卫,低楼层 (共6层),134.34㎡,平层,120.61㎡,板楼,东 西,钢混结构,简装,暂无数据,无,暂无数据,2022-07-18,商品房,2010-03-24,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20200416GI5Cn
268.0,22716,硚口 集贤 一至二环,人信武胜里,4室2厅1厨2卫,低楼层 (共33层),117.98㎡,平层,暂无数据,塔楼,东南,钢混结构,精装,三梯八户,有,暂无数据,2021-09-29,商品房,2019-09-05,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20231230dxfqc
565.0,23010,硚口 宗关 ,丽水康城,6室3厅1厨4卫,高楼层 (共28层),245.55㎡,复式,暂无数据,板楼,南 北,钢混结构,精装,两梯四户,有,暂无数据,2021-09-09,商品房,2013-11-25,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20210917os1Xf
390.0,18313,硚口 古田 一至二环,汉水熙园,6室2厅1厨3卫,高楼层 (共15层),212.97㎡,复式,暂无数据,塔楼,南,钢混结构,简装,暂无数据,暂无数据,暂无数据,2021-01-18,商品房,2010-06-29,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20210118mIVGi
180.0,13959,硚口 古田 二至三环,汉口春天,5室2厅1厨3卫,高楼层 (共6层),128.95㎡,复式,暂无数据,板楼,南,钢混结构,简装,暂无数据,无,暂无数据,2021-10-10,商品房,2011-12-06,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,202110122nWlF
223.0,17463,硚口 宝丰崇仁 二至三环,东辉花园,3室2厅1厨2卫,高楼层 (共18层),127.7㎡,平层,暂无数据,板楼,南 北,钢混结构,简装,暂无数据,暂无数据,暂无数据,2023-11-08,商品房,2008-01-30,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20230926oo4XL
399.0,22629,硚口 宗关 ,丽水康城,6室3厅1厨2卫,高楼层 (共11层),176.33㎡,复式,暂无数据,板楼,南,钢混结构,其他,一梯两户,有,暂无数据,2023-03-06,商品房,2018-04-03,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20230309BesOH
275.0,22144,硚口 宗关 一至二环,融侨锦江,3室2厅1厨2卫,高楼层 (共40层),124.19㎡,平层,暂无数据,板楼,东南,钢混结构,精装,三梯四户,有,暂无数据,2021-08-19,商品房,2021-08-20,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,2021022421D0S
313.0,16908,硚口 宝丰崇仁 二至三环,东辉花园,4室2厅1厨2卫,低楼层 (共11层),185.13㎡,错层,暂无数据,板楼,东 南 北,钢混结构,其他,一梯两户,有,暂无数据,2022-07-14,商品房,2007-01-23,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20220207VGxFn
179.5,16093,硚口 长丰常码头 二至三环,华润翡翠中心润玺,3室2厅1厨2卫,中楼层 (共23层),111.54㎡,平层,暂无数据,板楼,南,钢混结构,毛坯,暂无数据,暂无数据,暂无数据,2023-11-08,商品房,2021-11-06,普通住宅,满两年,非共有,"
                                有抵押 110万元
                              ",已上传房本照片,202311177EYpS
455.0,24562,硚口 宝丰崇仁 一至二环,同馨花园二期,4室1厅1厨2卫,低楼层 (共20层),185.25㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,两梯两户,有,暂无数据,2023-11-05,商品房,2020-07-28,普通住宅,满两年,共有,"
                                有抵押 工商 金融公司垫资
                              ",已上传房本照片,2020072839IFS
199.0,14828,硚口 汉正街 一至二环,银丰富苑,3室1厅1厨2卫,高楼层 (共24层),134.21㎡,平层,暂无数据,塔楼,南,钢混结构,精装,两梯十四户,有,暂无数据,2023-11-03,商品房,2018-01-01,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,202005069yqsZ
195.0,16997,硚口 集贤 一至二环,汉华花园,3室2厅1厨1卫,中楼层 (共9层),114.73㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,两梯两户,有,暂无数据,2023-11-03,商品房,2003-07-10,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20231103gY86P
178.0,15902,硚口 集贤 二至三环,丽景苑,3室2厅1厨1卫,高楼层 (共23层),111.94㎡,平层,90.72㎡,板塔结合,南,钢混结构,简装,三梯十户,有,暂无数据,2023-11-06,商品房,2011-06-07,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20220615LHpFt
200.0,18182,硚口 古田 二至三环,汉江湾壹号,3室2厅1厨2卫,中楼层 (共31层),110㎡,平层,暂无数据,板楼,南,钢混结构,精装,两梯四户,有,暂无数据,2023-11-02,商品房,2020-01-01,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,20220221Q7DZ8
245.0,27778,硚口 宝丰崇仁 一至二环,中御公馆,2室2厅1厨1卫,低楼层 (共22层),88.2㎡,平层,暂无数据,板塔结合,南,钢混结构,精装,两梯五户,有,暂无数据,2023-11-06,商品房,2018-11-15,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,20211005H8h6C
430.0,28937,硚口 宝丰崇仁 一至二环,越秀星汇云锦,4室2厅1厨2卫,中楼层 (共60层),148.6㎡,平层,暂无数据,板楼,南,钢混结构,其他,三梯四户,有,暂无数据,2023-11-16,商品房,2018-11-20,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20231120EJ8pf
368.0,24697,硚口 集贤 一至二环,爵世嘉园,3室2厅1厨2卫,中楼层 (共18层),149.01㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,两梯四户,有,暂无数据,2023-11-02,商品房,2009-06-22,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,20231102wj0ay
255.0,18951,硚口 宗关 二至三环,保利香槟国际,4室2厅1厨2卫,高楼层 (共34层),134.56㎡,平层,暂无数据,塔楼,南,钢混结构,精装,两梯四户,有,暂无数据,2023-11-19,商品房,2013-12-25,普通住宅,满五年,共有,"
                                有抵押 70万元
                              ",已上传房本照片,20231120jg57M
375.0,28505,硚口 宝丰崇仁 一至二环,越秀星汇云锦,3室2厅1厨2卫,中楼层 (共52层),131.56㎡,平层,暂无数据,板楼,南 北,钢混结构,其他,三梯四户,有,暂无数据,2023-11-19,商品房,2021-08-26,普通住宅,满两年,共有,"
                                有抵押 90万元 业主自还
                              ",已上传房本照片,20231119fhRyf
203.0,15275,硚口 古田 二至三环,香港映象,3室2厅1厨2卫,低楼层 (共32层),132.9㎡,平层,暂无数据,板楼,南 北,钢混结构,其他,两梯四户,有,暂无数据,2023-11-16,商品房,2014-01-01,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20231116UIt2h
190.0,13411,硚口 宗关 ,丽水康城,3室2厅1厨2卫,中楼层 (共28层),141.68㎡,平层,暂无数据,板楼,东南,钢混结构,简装,两梯四户,有,暂无数据,2023-11-07,商品房,2023-11-07,普通住宅,未满两年,非共有,"
                                有抵押 190万元 金融公司垫资
                              ",已上传房本照片,20221203citR1
375.0,30476,硚口 宝丰崇仁 一至二环,葛洲坝城市花园,3室1厅1厨2卫,中楼层 (共29层),123.05㎡,平层,暂无数据,板楼,南 北,钢混结构,其他,两梯四户,有,暂无数据,2023-02-01,限价商品房,2016-12-07,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,20210615Yg9q0
